test_type,test_name,n,h_label,estimator,rejection_rate,avg_time_sec
DRT,BlockMMD_test,800,Null,LL,0.31,0.135086376667023
DRT,BlockMMD_test,800,Null,KLR,0.03,0.657304193973541
DRT,CV_BlockMMD_test,800,Null,LL,0.6,0.273540732860565
DRT,CV_BlockMMD_test,800,Null,KLR,0.05,1.32794244766235
DRT,bootstrap_MMD_test,800,Null,LL,0.92,4.56442969560623
DRT,bootstrap_MMD_test,800,Null,KLR,0.11,4.84765719652176
CIT,RCIT_test,800,Null,lm,0.06,0.0993051242828369
CIT,RCIT_test,800,Null,ranger,0.06,0.0994144225120544
CIT,RCIT_test,800,Null,xgb,0.06,0.0971321249008179
CIT,PCM_test,800,Null,lm,0.03,0.0567037296295166
CIT,PCM_test,800,Null,ranger,0.02,0.754346916675568
CIT,PCM_test,800,Null,xgb,0.08,2.53273950338364
CIT,GCM_test,800,Null,lm,0.1,0.0381663179397583
CIT,GCM_test,800,Null,ranger,0.1,0.684793438911438
CIT,GCM_test,800,Null,xgb,0.09,1.31014570474625
CIT,WGSC_test,800,Null,lm,0.12,0.356136481761932
CIT,WGSC_test,800,Null,ranger,0,5.77617429971695
CIT,WGSC_test,800,Null,xgb,0,13.5655902504921
DRT,LinearMMD_test,800,Alternative,LL,0.03,0.0523901414871216
DRT,LinearMMD_test,800,Alternative,KLR,0.04,0.567906367778778
DRT,CV_LinearMMD_test,800,Alternative,LL,0.07,0.0988102793693542
DRT,CV_LinearMMD_test,800,Alternative,KLR,0.03,1.12553889989853
DRT,CLF_test,800,Alternative,LL,0.6,0.0882383060455322
DRT,CLF_test,800,Alternative,KLR,0.36,0.793307852745056
DRT,CV_CLF_test,800,Alternative,LL,0.93,0.176983323097229
DRT,CV_CLF_test,800,Alternative,KLR,0.49,1.56462596416473
DRT,CP_test,800,Alternative,LL,0.49,0.0601801347732544
DRT,CP_test,800,Alternative,KLR,0.78,0.599916436672211
DRT,debiased_test,800,Alternative,LL,0,0.95102667093277
DRT,debiased_test,800,Alternative,KLR,0.43,1.85063907623291
DRT,BlockMMD_test,800,Alternative,LL,0.33,0.138503897190094
DRT,BlockMMD_test,800,Alternative,KLR,0.04,0.670594666004181
DRT,CV_BlockMMD_test,800,Alternative,LL,0.61,0.273903114795685
DRT,CV_BlockMMD_test,800,Alternative,KLR,0.05,1.33493842124939
DRT,bootstrap_MMD_test,800,Alternative,LL,0.92,4.59207244157791
DRT,bootstrap_MMD_test,800,Alternative,KLR,0.12,4.84986426591873
CIT,RCIT_test,800,Alternative,lm,0.38,0.099854416847229
CIT,RCIT_test,800,Alternative,ranger,0.38,0.0988037753105164
CIT,RCIT_test,800,Alternative,xgb,0.38,0.100553352832794
CIT,PCM_test,800,Alternative,lm,0.03,0.055854127407074
CIT,PCM_test,800,Alternative,ranger,0.16,0.797506792545319
CIT,PCM_test,800,Alternative,xgb,0.21,2.65825453281403
CIT,GCM_test,800,Alternative,lm,0.97,0.038251051902771
CIT,GCM_test,800,Alternative,ranger,0.86,0.729733808040619
CIT,GCM_test,800,Alternative,xgb,0.5,1.36766638278961
CIT,WGSC_test,800,Alternative,lm,0.09,0.363984184265137
CIT,WGSC_test,800,Alternative,ranger,0.02,5.76795550584793
CIT,WGSC_test,800,Alternative,xgb,0.01,12.9414627456665
DRT,LinearMMD_test,1200,Null,LL,0.07,0.0669612526893616
DRT,LinearMMD_test,1200,Null,KLR,0.05,1.52725675582886
DRT,CV_LinearMMD_test,1200,Null,LL,0.08,0.133401579856873
DRT,CV_LinearMMD_test,1200,Null,KLR,0.06,3.01893518924713
DRT,CLF_test,1200,Null,LL,0.34,0.10942919254303
DRT,CLF_test,1200,Null,KLR,0.05,2.05800880670548
DRT,CV_CLF_test,1200,Null,LL,0.64,0.215261149406433
DRT,CV_CLF_test,1200,Null,KLR,0.04,4.11717650175095
DRT,CP_test,1200,Null,LL,0.06,0.0778253555297852
DRT,CP_test,1200,Null,KLR,0.09,1.53632766246796
DRT,debiased_test,1200,Null,LL,0.06,2.02488479137421
DRT,debiased_test,1200,Null,KLR,0.08,4.11568630218506
DRT,BlockMMD_test,1200,Null,LL,0.2,0.219051864147186
DRT,BlockMMD_test,1200,Null,KLR,0.03,1.7040909576416
DRT,CV_BlockMMD_test,1200,Null,LL,0.45,0.447244498729706
DRT,CV_BlockMMD_test,1200,Null,KLR,0.05,3.47946689367294
DRT,bootstrap_MMD_test,1200,Null,LL,0.92,10.1989734148979
DRT,bootstrap_MMD_test,1200,Null,KLR,0.13,11.3568111515045
CIT,RCIT_test,1200,Null,lm,0.07,0.121672601699829
CIT,RCIT_test,1200,Null,ranger,0.07,0.123830759525299
CIT,RCIT_test,1200,Null,xgb,0.07,0.120492105484009
CIT,PCM_test,1200,Null,lm,0.05,0.0719799304008484
CIT,PCM_test,1200,Null,ranger,0.02,1.38793511867523
CIT,PCM_test,1200,Null,xgb,0.05,3.15113010883331
CIT,GCM_test,1200,Null,lm,0.11,0.0593563413619995
CIT,GCM_test,1200,Null,ranger,0.16,1.29299679517746
CIT,GCM_test,1200,Null,xgb,0.2,1.50059812545776
CIT,WGSC_test,1200,Null,lm,0.08,0.551860640048981
CIT,WGSC_test,1200,Null,ranger,0,10.6623357915878
CIT,WGSC_test,1200,Null,xgb,0,14.5516028690338
DRT,LinearMMD_test,1200,Alternative,LL,0.07,0.0687625670433044
DRT,LinearMMD_test,1200,Alternative,KLR,0.04,1.51920964002609
DRT,CV_LinearMMD_test,1200,Alternative,LL,0.08,0.135988743305206
DRT,CV_LinearMMD_test,1200,Alternative,KLR,0.06,3.03175329685211
DRT,CLF_test,1200,Alternative,LL,0.75,0.109571557044983
DRT,CLF_test,1200,Alternative,KLR,0.33,2.0722930765152
DRT,CV_CLF_test,1200,Alternative,LL,0.97,0.21485668182373
DRT,CV_CLF_test,1200,Alternative,KLR,0.66,4.13549474000931
DRT,CP_test,1200,Alternative,LL,0.77,0.0783035588264465
DRT,CP_test,1200,Alternative,KLR,0.87,1.5303272485733
DRT,debiased_test,1200,Alternative,LL,0.08,1.98397484064102
DRT,debiased_test,1200,Alternative,KLR,0.74,4.29681683778763
DRT,BlockMMD_test,1200,Alternative,LL,0.24,0.218846578598022
DRT,BlockMMD_test,1200,Alternative,KLR,0.05,1.6809868812561
DRT,CV_BlockMMD_test,1200,Alternative,LL,0.47,0.448557372093201
DRT,CV_BlockMMD_test,1200,Alternative,KLR,0.06,3.26909465551376
DRT,bootstrap_MMD_test,1200,Alternative,LL,0.94,10.2784329485893
DRT,bootstrap_MMD_test,1200,Alternative,KLR,0.17,11.293855111599
CIT,RCIT_test,1200,Alternative,lm,0.44,0.121629276275635
CIT,RCIT_test,1200,Alternative,ranger,0.44,0.124139356613159
CIT,RCIT_test,1200,Alternative,xgb,0.44,0.12392525434494
CIT,PCM_test,1200,Alternative,lm,0.09,0.0738721990585327
CIT,PCM_test,1200,Alternative,ranger,0.2,1.41192451715469
CIT,PCM_test,1200,Alternative,xgb,0.24,3.14958875656128
CIT,GCM_test,1200,Alternative,lm,0.99,0.0599748063087463
CIT,GCM_test,1200,Alternative,ranger,0.96,1.30482658147812
CIT,GCM_test,1200,Alternative,xgb,0.86,1.50588640928268
CIT,WGSC_test,1200,Alternative,lm,0.05,0.565628550052643
CIT,WGSC_test,1200,Alternative,ranger,0.02,10.6923512291908
CIT,WGSC_test,1200,Alternative,xgb,0,15.0934626913071
DRT,LinearMMD_test,1600,Null,LL,0.11,0.0875900292396545
DRT,LinearMMD_test,1600,Null,KLR,0.09,3.20219905138016
DRT,CV_LinearMMD_test,1600,Null,LL,0.09,0.172612409591675
DRT,CV_LinearMMD_test,1600,Null,KLR,0.08,6.3193859910965
DRT,CLF_test,1600,Null,LL,0.49,0.134194955825806
DRT,CLF_test,1600,Null,KLR,0.08,4.40152671337128
DRT,CV_CLF_test,1600,Null,LL,0.67,0.269621469974518
DRT,CV_CLF_test,1600,Null,KLR,0.11,8.9104838514328
DRT,CP_test,1600,Null,LL,0.16,0.0975491619110107
DRT,CP_test,1600,Null,KLR,0.13,3.20720940828323
DRT,debiased_test,1600,Null,LL,0.05,3.78309057950974
DRT,debiased_test,1600,Null,KLR,0.07,8.30280382156372
DRT,BlockMMD_test,1600,Null,LL,0.16,0.311466364860535
DRT,BlockMMD_test,1600,Null,KLR,0.03,3.36370073795319
DRT,CV_BlockMMD_test,1600,Null,LL,0.24,0.635055727958679
DRT,CV_BlockMMD_test,1600,Null,KLR,0.02,6.78053120613098
DRT,bootstrap_MMD_test,1600,Null,LL,0.86,17.9166668081284
DRT,bootstrap_MMD_test,1600,Null,KLR,0.1,20.0512214159966
CIT,RCIT_test,1600,Null,lm,0.07,0.136714475154877
CIT,RCIT_test,1600,Null,ranger,0.07,0.139712076187134
CIT,RCIT_test,1600,Null,xgb,0.07,0.141650743484497
CIT,PCM_test,1600,Null,lm,0.03,0.0987388944625854
CIT,PCM_test,1600,Null,ranger,0,1.91775559663773
CIT,PCM_test,1600,Null,xgb,0.12,3.39098425865173
CIT,GCM_test,1600,Null,lm,0.15,0.0778696393966675
CIT,GCM_test,1600,Null,ranger,0.13,1.83215304613113
CIT,GCM_test,1600,Null,xgb,0.14,1.60420295715332
CIT,WGSC_test,1600,Null,lm,0.11,0.743929493427277
CIT,WGSC_test,1600,Null,ranger,0,15.3828318166733
CIT,WGSC_test,1600,Null,xgb,0,15.9884860491753
DRT,LinearMMD_test,1600,Alternative,LL,0.13,0.0889465713500977
DRT,LinearMMD_test,1600,Alternative,KLR,0.08,3.14455648183823
DRT,CV_LinearMMD_test,1600,Alternative,LL,0.08,0.167032580375671
DRT,CV_LinearMMD_test,1600,Alternative,KLR,0.08,6.32207845687866
DRT,CLF_test,1600,Alternative,LL,0.8,0.129671432971954
DRT,CLF_test,1600,Alternative,KLR,0.41,4.87378126859665
DRT,CV_CLF_test,1600,Alternative,LL,0.97,0.308036851882935
DRT,CV_CLF_test,1600,Alternative,KLR,0.67,10.5697246742249
DRT,CP_test,1600,Alternative,LL,0.8,0.120300300121307
DRT,CP_test,1600,Alternative,KLR,0.94,3.84275715827942
DRT,debiased_test,1600,Alternative,LL,0.24,4.63390810728073
DRT,debiased_test,1600,Alternative,KLR,0.91,9.85870808124542
DRT,BlockMMD_test,1600,Alternative,LL,0.16,0.376529960632324
DRT,BlockMMD_test,1600,Alternative,KLR,0.04,4.10785313367844
DRT,CV_BlockMMD_test,1600,Alternative,LL,0.3,0.764438736438751
DRT,CV_BlockMMD_test,1600,Alternative,KLR,0.05,8.13916388750076
DRT,bootstrap_MMD_test,1600,Alternative,LL,0.9,20.3225807738304
DRT,bootstrap_MMD_test,1600,Alternative,KLR,0.14,20.8646437644959
CIT,RCIT_test,1600,Alternative,lm,0.51,0.144816057682037
CIT,RCIT_test,1600,Alternative,ranger,0.51,0.142515122890472
CIT,RCIT_test,1600,Alternative,xgb,0.51,0.145065486431122
CIT,PCM_test,1600,Alternative,lm,0.05,0.098406229019165
