hypothesis,prop,test,statistic,pvalue,rejection,block_size,sim
alternative,0.1,bootstrap_MMD_test,,,0,,183
alternative,0.1,BlockMMD_test,-0.0452854565915405,0.518060110247633,0,42,183
alternative,0.1,LinearMMD_test,-0.71235683824563,0.76187808210085,0,,184
alternative,0.1,CLF_test,0.0514021767226868,0.479502525147103,0,,184
alternative,0.1,CP_test,0.297265561418183,0.616868114060826,0,,184
alternative,0.1,debiased_test,-0.136939487553109,0.554460686862826,0,,184
alternative,0.1,bootstrap_MMD_test,,,1,,184
alternative,0.1,BlockMMD_test,0.601586956310193,0.273724556766604,0,42,184
alternative,0.1,LinearMMD_test,1.58932352402651,0.0559936852188719,0,,185
alternative,0.1,CLF_test,-0.802781084883222,0.788949361602294,0,,185
alternative,0.1,CP_test,0.669322166377179,0.748355005104947,0,,185
alternative,0.1,debiased_test,1.14099645474824,0.126935699161042,0,,185
alternative,0.1,bootstrap_MMD_test,,,1,,185
alternative,0.1,BlockMMD_test,2.44316197967033,0.0072796005370066,1,42,185
alternative,0.1,LinearMMD_test,0.95947972879269,0.16865856346703,0,,186
alternative,0.1,CLF_test,1.82180208156987,0.0342425109043401,1,,186
alternative,0.1,CP_test,-0.386751639368655,0.34947004128004,0,,186
alternative,0.1,debiased_test,1.41601256893668,0.0783859122543276,0,,186
alternative,0.1,bootstrap_MMD_test,,,1,,186
alternative,0.1,BlockMMD_test,2.50550263418184,0.00611387437425193,1,42,186
alternative,0.1,LinearMMD_test,0.00423183741809609,0.498311746169139,0,,187
alternative,0.1,CLF_test,-0.546808059797858,0.707744697361182,0,,187
alternative,0.1,CP_test,0.344889357521647,0.634911224119139,0,,187
alternative,0.1,debiased_test,0.0292981623752854,0.488313396243351,0,,187
alternative,0.1,bootstrap_MMD_test,,,1,,187
alternative,0.1,BlockMMD_test,2.17316368302096,0.0148840000336997,1,42,187
alternative,0.1,LinearMMD_test,-0.146894729308009,0.558392443901808,0,,188
alternative,0.1,CLF_test,-0.291623229775686,0.614712643847651,0,,188
alternative,0.1,CP_test,-0.517228708513844,0.302498256852387,0,,188
alternative,0.1,debiased_test,-0.444984278675087,0.671834442259765,0,,188
alternative,0.1,bootstrap_MMD_test,,,1,,188
alternative,0.1,BlockMMD_test,1.2517056485377,0.105338570542281,0,42,188
alternative,0.1,LinearMMD_test,1.34239679334716,0.0897336869496235,0,,189
alternative,0.1,CLF_test,0.0814596844224059,0.467538192727861,0,,189
alternative,0.1,CP_test,-0.0960741390136391,0.461730845177617,0,,189
alternative,0.1,debiased_test,1.19098607320738,0.116829526106863,0,,189
alternative,0.1,bootstrap_MMD_test,,,1,,189
alternative,0.1,BlockMMD_test,3.07465407896565,0.00105373416059618,1,42,189
alternative,0.1,LinearMMD_test,-0.548280872944182,0.708250470632332,0,,190
alternative,0.1,CLF_test,0.377553988860242,0.352880975238681,0,,190
alternative,0.1,CP_test,-0.0908327081041404,0.463812760079913,0,,190
alternative,0.1,debiased_test,1.50212946169119,0.0665318387334307,0,,190
alternative,0.1,bootstrap_MMD_test,,,1,,190
alternative,0.1,BlockMMD_test,1.19337112226661,0.116362029712916,0,42,190
alternative,0.1,LinearMMD_test,-0.210388670590105,0.58331783282969,0,,191
alternative,0.1,CLF_test,-1.12357230556714,0.869402744801137,0,,191
alternative,0.1,CP_test,2.25579682801909,0.987958320953616,0,,191
alternative,0.1,debiased_test,-1.57517309643356,0.942391752324719,0,,191
alternative,0.1,bootstrap_MMD_test,,,1,,191
alternative,0.1,BlockMMD_test,1.53092169493589,0.062894373337419,0,42,191
alternative,0.1,LinearMMD_test,1.08484083516547,0.138996077991413,0,,192
alternative,0.1,CLF_test,0.912807646593843,0.180671857996943,0,,192
alternative,0.1,CP_test,1.31973065918913,0.906537520055101,0,,192
alternative,0.1,debiased_test,1.00206198947754,0.158156827248898,0,,192
alternative,0.1,bootstrap_MMD_test,,,1,,192
alternative,0.1,BlockMMD_test,1.50945067840348,0.065591825230038,0,42,192
alternative,0.1,LinearMMD_test,-0.893316260345399,0.814156083679343,0,,193
alternative,0.1,CLF_test,1.30911833785395,0.095247134226343,0,,193
alternative,0.1,CP_test,-0.548374433521403,0.29171741386155,0,,193
alternative,0.1,debiased_test,-1.10814826212033,0.866101104635547,0,,193
alternative,0.1,bootstrap_MMD_test,,,1,,193
alternative,0.1,BlockMMD_test,0.438615760495142,0.330469987598332,0,42,193
alternative,0.1,LinearMMD_test,0.158202148500718,0.437148755408258,0,,194
alternative,0.1,CLF_test,1.44062152337966,0.074845818196799,0,,194
alternative,0.1,CP_test,0.710175580215448,0.761202368968161,0,,194
alternative,0.1,debiased_test,0.779348041029894,0.217887361171379,0,,194
alternative,0.1,bootstrap_MMD_test,,,1,,194
alternative,0.1,BlockMMD_test,1.16898943108881,0.12120394479577,0,42,194
alternative,0.1,LinearMMD_test,-0.389201411726583,0.651436420390401,0,,195
alternative,0.1,CLF_test,-1.60839074150081,0.946125185939442,0,,195
alternative,0.1,CP_test,-0.962570822161233,0.167881472984615,0,,195
alternative,0.1,debiased_test,0.880041619226718,0.1894183818341,0,,195
alternative,0.1,bootstrap_MMD_test,,,1,,195
alternative,0.1,BlockMMD_test,0.392147371401654,0.347474663779259,0,42,195
alternative,0.1,LinearMMD_test,1.70786559292158,0.0438306423803516,1,,196
alternative,0.1,CLF_test,-2.13086368112897,0.983449812889751,0,,196
alternative,0.1,CP_test,-0.194592371023911,0.422856037966369,0,,196
alternative,0.1,debiased_test,0.368026623294088,0.356426691357543,0,,196
alternative,0.1,bootstrap_MMD_test,,,1,,196
alternative,0.1,BlockMMD_test,-0.562015559340909,0.712947290919188,0,42,196
alternative,0.1,LinearMMD_test,-0.0652823356205934,0.526025396763763,0,,197
alternative,0.1,CLF_test,-0.638084556683322,0.738290680549879,0,,197
alternative,0.1,CP_test,-0.019996228553998,0.492023190571536,0,,197
alternative,0.1,debiased_test,0.638969192227444,0.261421486894081,0,,197
alternative,0.1,bootstrap_MMD_test,,,1,,197
alternative,0.1,BlockMMD_test,1.46999155956208,0.0707820199865186,0,42,197
alternative,0.1,LinearMMD_test,-0.996270163342959,0.840440551684382,0,,198
alternative,0.1,CLF_test,-1.38002133901522,0.91620996264145,0,,198
alternative,0.1,CP_test,0.229596307805738,0.59079726190739,0,,198
alternative,0.1,debiased_test,1.25924573015137,0.103970794307763,0,,198
alternative,0.1,bootstrap_MMD_test,,,1,,198
alternative,0.1,BlockMMD_test,1.56066511019921,0.0593013937345848,0,42,198
alternative,0.1,LinearMMD_test,0.925025372374796,0.177476354854648,0,,199
alternative,0.1,CLF_test,-0.189534693612072,0.575163116861075,0,,199
alternative,0.1,CP_test,0.313540262519041,0.623064881734626,0,,199
alternative,0.1,debiased_test,1.83140209011907,0.0335202747876894,1,,199
alternative,0.1,bootstrap_MMD_test,,,1,,199
alternative,0.1,BlockMMD_test,-0.494362937225164,0.689475057980631,0,42,199
alternative,0.1,LinearMMD_test,-0.903883493613092,0.816971408696399,0,,200
alternative,0.1,CLF_test,-1.25604876163239,0.895450854247993,0,,200
alternative,0.1,CP_test,-0.569298344608197,0.284576845018956,0,,200
alternative,0.1,debiased_test,-1.08080632205044,0.860108362170084,0,,200
alternative,0.1,bootstrap_MMD_test,,,1,,200
alternative,0.1,BlockMMD_test,2.18589644753529,0.0144115911067663,1,42,200
alternative,0.1,LinearMMD_test,0.733355208077983,0.231670905452115,0,,201
alternative,0.1,CLF_test,-0.497423427810029,0.690554755981518,0,,201
alternative,0.1,CP_test,-0.124425900184054,0.450489033654841,0,,201
alternative,0.1,debiased_test,0.114748568093886,0.454322208189062,0,,201
alternative,0.1,bootstrap_MMD_test,,,1,,201
alternative,0.1,BlockMMD_test,2.18867010376696,0.0143104132138137,1,42,201
alternative,0.1,LinearMMD_test,0.127831034484049,0.449141344785114,0,,202
alternative,0.1,CLF_test,0.43510232749628,0.331744077040276,0,,202
alternative,0.1,CP_test,-0.509052611324028,0.305357673592554,0,,202
alternative,0.1,debiased_test,0.940171256373673,0.173564861530146,0,,202
alternative,0.1,bootstrap_MMD_test,,,1,,202
alternative,0.1,BlockMMD_test,0.223333976379022,0.411637792826911,0,42,202
alternative,0.1,LinearMMD_test,-0.585549432889303,0.720910830898409,0,,203
alternative,0.1,CLF_test,1.18982469070961,0.117057651486026,0,,203
alternative,0.1,CP_test,0.14068863270934,0.555942037221686,0,,203
alternative,0.1,debiased_test,-0.558423096413732,0.711722247522091,0,,203
alternative,0.1,bootstrap_MMD_test,,,1,,203
alternative,0.1,BlockMMD_test,-0.717559114222376,0.763485412522089,0,42,203
alternative,0.1,LinearMMD_test,-0.0775674559508522,0.530913934627149,0,,204
alternative,0.1,CLF_test,0.201986426165973,0.419963667912936,0,,204
alternative,0.1,CP_test,-0.924470418920913,0.177620722966935,0,,204
alternative,0.1,debiased_test,0.493921926767054,0.310680659240738,0,,204
alternative,0.1,bootstrap_MMD_test,,,1,,204
alternative,0.1,BlockMMD_test,1.25025991350666,0.105602308414073,0,42,204
alternative,0.1,LinearMMD_test,1.31223198410497,0.0947209366227764,0,,205
alternative,0.1,CLF_test,-1.91496838509727,0.972251732209807,0,,205
alternative,0.1,CP_test,-0.352790995276875,0.362122567504326,0,,205
alternative,0.1,debiased_test,-1.79246952014556,0.963471106315108,0,,205
alternative,0.1,bootstrap_MMD_test,,,1,,205
alternative,0.1,BlockMMD_test,0.17756245413642,0.4295333065799,0,42,205
alternative,0.1,LinearMMD_test,-0.349567471699284,0.636668336825407,0,,206
alternative,0.1,CLF_test,2.24372208879534,0.0124251439923381,1,,206
alternative,0.1,CP_test,0.00224874851101103,0.500897120102929,0,,206
alternative,0.1,debiased_test,-2.33498801808554,0.990227976658472,0,,206
alternative,0.1,bootstrap_MMD_test,,,1,,206
alternative,0.1,BlockMMD_test,1.45995402885937,0.0721513543729462,0,42,206
alternative,0.1,LinearMMD_test,-0.422687422821604,0.663738333438638,0,,207
alternative,0.1,CLF_test,1.64500902072862,0.0499839754113778,1,,207
alternative,0.1,CP_test,0.151658727562277,0.560271944413816,0,,207
alternative,0.1,debiased_test,0.870953540211395,0.191889760634247,0,,207
alternative,0.1,bootstrap_MMD_test,,,1,,207
alternative,0.1,BlockMMD_test,-0.547229422586672,0.707889437632472,0,42,207
alternative,0.1,LinearMMD_test,-1.99799201615056,0.977141237152882,0,,208
alternative,0.1,CLF_test,0.722797781953636,0.234902065121411,0,,208
alternative,0.1,CP_test,-1.67400524418515,0.0470647843530925,1,,208
alternative,0.1,debiased_test,-3.39523045339774,0.999657145718404,0,,208
alternative,0.1,bootstrap_MMD_test,,,1,,208
alternative,0.1,BlockMMD_test,0.329737208928218,0.370799268007981,0,42,208
alternative,0.1,LinearMMD_test,-0.898464484527624,0.815531014345637,0,,209
alternative,0.1,CLF_test,1.42512588222855,0.0770604081133995,0,,209
alternative,0.1,CP_test,-1.43524635308819,0.0756084545233007,0,,209
alternative,0.1,debiased_test,2.32151432719955,0.0101295508778694,1,,209
alternative,0.1,bootstrap_MMD_test,,,1,,209
alternative,0.1,BlockMMD_test,1.77553893583348,0.0379044712650486,1,42,209
alternative,0.1,LinearMMD_test,0.0335756172368813,0.48660778296454,0,,210
alternative,0.1,CLF_test,0.978039396720931,0.164027419687901,0,,210
alternative,0.1,CP_test,-2.67349196477691,0.00375330372452774,1,,210
alternative,0.1,debiased_test,1.69164173463874,0.0453571519753928,1,,210
alternative,0.1,bootstrap_MMD_test,,,1,,210
alternative,0.1,BlockMMD_test,2.49065345696476,0.00637542095246302,1,42,210
alternative,0.1,LinearMMD_test,0.197454222695208,0.421736050577791,0,,211
alternative,0.1,CLF_test,-0.0350820499665545,0.513992842673567,0,,211
alternative,0.1,CP_test,-0.839662944339424,0.200548698104805,0,,211
alternative,0.1,debiased_test,-0.994073069836248,0.839906352473119,0,,211
alternative,0.1,bootstrap_MMD_test,,,1,,211
alternative,0.1,BlockMMD_test,-0.153763373478542,0.561101842972798,0,42,211
alternative,0.1,LinearMMD_test,2.00383590903729,0.0225438204228666,1,,212
alternative,0.1,CLF_test,-0.609605736188474,0.728938494553851,0,,212
alternative,0.1,CP_test,0.803151552468459,0.789056428083582,0,,212
alternative,0.1,debiased_test,-0.721885899374589,0.764817684387695,0,,212
alternative,0.1,bootstrap_MMD_test,,,1,,212
alternative,0.1,BlockMMD_test,3.09801848053787,0.000974096396971103,1,42,212
alternative,0.1,LinearMMD_test,1.28098466688721,0.100099525912317,0,,213
alternative,0.1,CLF_test,0.75060931292531,0.226443907377485,0,,213
alternative,0.1,CP_test,0.783213426822872,0.783249104235753,0,,213
alternative,0.1,debiased_test,-0.14338281307129,0.557006072048565,0,,213
alternative,0.1,bootstrap_MMD_test,,,1,,213
alternative,0.1,BlockMMD_test,1.15858596072304,0.12331249710775,0,42,213
alternative,0.1,LinearMMD_test,0.120417072208709,0.452076384069248,0,,214
alternative,0.1,CLF_test,1.18674502244028,0.117664105161175,0,,214
alternative,0.1,CP_test,0.857204055289588,0.804333939156048,0,,214
alternative,0.1,debiased_test,-0.368558495434209,0.643771581643525,0,,214
alternative,0.1,bootstrap_MMD_test,,,1,,214
alternative,0.1,BlockMMD_test,2.4858667353946,0.00646181754993014,1,42,214
alternative,0.1,LinearMMD_test,1.47434593683281,0.0701942363796362,0,,215
alternative,0.1,CLF_test,-0.00978934200618475,0.503905320048215,0,,215
alternative,0.1,CP_test,0.36008451320511,0.640608033120926,0,,215
alternative,0.1,debiased_test,-1.65002961552919,0.950531560522213,0,,215
alternative,0.1,bootstrap_MMD_test,,,1,,215
alternative,0.1,BlockMMD_test,2.44402026934943,0.00726230524214289,1,42,215
alternative,0.1,LinearMMD_test,1.50990482846067,0.0655338552272144,0,,216
alternative,0.1,CLF_test,1.9852350167132,0.0235591650588186,1,,216
alternative,0.1,CP_test,0.417427001782705,0.661816945988401,0,,216
alternative,0.1,debiased_test,-0.315806463285581,0.623925293996394,0,,216
alternative,0.1,bootstrap_MMD_test,,,1,,216
alternative,0.1,BlockMMD_test,-1.27039694419681,0.898028364391741,0,42,216
alternative,0.1,LinearMMD_test,-0.412648830756472,0.660068040274183,0,,217
alternative,0.1,CLF_test,1.28672837738439,0.09909448926808,0,,217
alternative,0.1,CP_test,1.23446332394798,0.891484847400096,0,,217
alternative,0.1,debiased_test,-0.418728416349288,0.662292687185672,0,,217
alternative,0.1,bootstrap_MMD_test,,,1,,217
alternative,0.1,BlockMMD_test,1.38822551258458,0.0825341929235507,0,42,217
alternative,0.1,LinearMMD_test,-0.414168149661915,0.660624517097188,0,,218
alternative,0.1,CLF_test,1.59463127939321,0.055397356801666,0,,218
alternative,0.1,CP_test,-0.282628769496986,0.388730712118054,0,,218
alternative,0.1,debiased_test,-1.07135456566928,0.857994983190818,0,,218
alternative,0.1,bootstrap_MMD_test,,,1,,218
alternative,0.1,BlockMMD_test,-0.160593708358931,0.563793294709869,0,42,218
alternative,0.1,LinearMMD_test,-0.0471873266896141,0.518818035946078,0,,219
alternative,0.1,CLF_test,-1.96877240924214,0.975510384006924,0,,219
alternative,0.1,CP_test,0.464712041661493,0.678931158059296,0,,219
alternative,0.1,debiased_test,-1.05214490227759,0.85363346315191,0,,219
alternative,0.1,bootstrap_MMD_test,,,1,,219
alternative,0.1,BlockMMD_test,1.64279889030576,0.0502122749456245,0,42,219
alternative,0.1,LinearMMD_test,-0.721113781763206,0.76458024382503,0,,220
alternative,0.1,CLF_test,1.47608136693063,0.069961025172421,0,,220
alternative,0.1,CP_test,0.789503876573226,0.785091217532891,0,,220
alternative,0.1,debiased_test,0.581144351180013,0.280571584737466,0,,220
alternative,0.1,bootstrap_MMD_test,,,1,,220
alternative,0.1,BlockMMD_test,2.91140128715384,0.0017990578998518,1,42,220
alternative,0.1,LinearMMD_test,-1.0147744103148,0.84489331272263,0,,221
alternative,0.1,CLF_test,0.687629336686297,0.245843114558152,0,,221
alternative,0.1,CP_test,1.93653719885663,0.973599029424728,0,,221
alternative,0.1,debiased_test,0.22724366018732,0.410117139839357,0,,221
alternative,0.1,bootstrap_MMD_test,,,1,,221
alternative,0.1,BlockMMD_test,-1.88505652271431,0.970288896464089,0,42,221
alternative,0.1,LinearMMD_test,-0.453389661401452,0.674865910140634,0,,222
alternative,0.1,CLF_test,0.943822805219338,0.172630102383395,0,,222
alternative,0.1,CP_test,0.783833839294902,0.783431192466354,0,,222
alternative,0.1,debiased_test,-1.06625024066831,0.856844731761624,0,,222
alternative,0.1,bootstrap_MMD_test,,,1,,222
alternative,0.1,BlockMMD_test,-0.0441513067920638,0.517608102138449,0,42,222
alternative,0.1,LinearMMD_test,1.78159440012044,0.0374076991464266,1,,223
alternative,0.1,CLF_test,-0.0667406940725234,0.526605931334459,0,,223
alternative,0.1,CP_test,-0.0949024918932099,0.462196138605343,0,,223
alternative,0.1,debiased_test,-1.30902866308369,0.904737679162213,0,,223
alternative,0.1,bootstrap_MMD_test,,,1,,223
alternative,0.1,BlockMMD_test,1.31667662041831,0.0939735218108354,0,42,223
alternative,0.1,LinearMMD_test,1.41697638917547,0.0782449153402591,0,,224
alternative,0.1,CLF_test,-0.347622986665776,0.63593832957349,0,,224
alternative,0.1,CP_test,0.189518799741365,0.575156888988351,0,,224
alternative,0.1,debiased_test,0.203031713403332,0.419555122345456,0,,224
alternative,0.1,bootstrap_MMD_test,,,1,,224
alternative,0.1,BlockMMD_test,-0.00410374328673117,0.501637152109856,0,42,224
alternative,0.1,LinearMMD_test,0.680412492771031,0.248121656485017,0,,225
alternative,0.1,CLF_test,0.811801706267289,0.20845271142566,0,,225
alternative,0.1,CP_test,0.594820951425828,0.724018419419366,0,,225
alternative,0.1,debiased_test,1.1099453800641,0.133511281910478,0,,225
alternative,0.1,bootstrap_MMD_test,,,1,,225
alternative,0.1,BlockMMD_test,0.896426310853523,0.185012560137281,0,42,225
alternative,0.1,LinearMMD_test,-0.439376314103977,0.669805556942362,0,,226
alternative,0.1,CLF_test,-1.80549635302095,0.964501477152446,0,,226
alternative,0.1,CP_test,0.0701926349332795,0.527979831830164,0,,226
alternative,0.1,debiased_test,-0.550415835057043,0.708982904978407,0,,226
alternative,0.1,bootstrap_MMD_test,,,1,,226
alternative,0.1,BlockMMD_test,1.32432509816859,0.0926975492750215,0,42,226
alternative,0.1,LinearMMD_test,-0.354190298927809,0.638401863344093,0,,227
alternative,0.1,CLF_test,-0.485028182847908,0.686171822950031,0,,227
alternative,0.1,CP_test,-1.29225930336601,0.098133680249864,0,,227
alternative,0.1,debiased_test,1.20813738623335,0.113497210608988,0,,227
alternative,0.1,bootstrap_MMD_test,,,0,,227
alternative,0.1,BlockMMD_test,-0.901817691592404,0.816423139908603,0,42,227
alternative,0.1,LinearMMD_test,0.0476085469777827,0.481014110126114,0,,228
alternative,0.1,CLF_test,0.729978117356543,0.232701780289959,0,,228
alternative,0.1,CP_test,-0.246165228271228,0.402777165637473,0,,228
alternative,0.1,debiased_test,-1.03952055670914,0.850718648661741,0,,228
alternative,0.1,bootstrap_MMD_test,,,1,,228
alternative,0.1,BlockMMD_test,0.120451206131421,0.452062865003503,0,42,228
alternative,0.1,LinearMMD_test,-0.820189937186632,0.793946081202066,0,,229
alternative,0.1,CLF_test,0.182436179735691,0.42762021743895,0,,229
alternative,0.1,CP_test,-2.09266211790395,0.0181896635856514,1,,229
alternative,0.1,debiased_test,-1.32026337920647,0.906626451109565,0,,229
alternative,0.1,bootstrap_MMD_test,,,1,,229
alternative,0.1,BlockMMD_test,0.734112916833855,0.231439960887137,0,42,229
alternative,0.1,LinearMMD_test,1.08261860993074,0.139488871765189,0,,230
alternative,0.1,CLF_test,-2.63397685349294,0.995780437962188,0,,230
alternative,0.1,CP_test,-0.800036033497832,0.211844960133915,0,,230
alternative,0.1,debiased_test,-0.717064357649159,0.763332806547671,0,,230
alternative,0.1,bootstrap_MMD_test,,,1,,230
alternative,0.1,BlockMMD_test,1.41185933372936,0.0789956918816828,0,42,230
alternative,0.1,LinearMMD_test,-2.2369995909681,0.98735681661354,0,,231
alternative,0.1,CLF_test,-1.405312026425,0.920035743150924,0,,231
alternative,0.1,CP_test,0.794566017578654,0.786567003796134,0,,231
alternative,0.1,debiased_test,1.00454086597423,0.15755899194646,0,,231
alternative,0.1,bootstrap_MMD_test,,,1,,231
alternative,0.1,BlockMMD_test,2.45668031337182,0.00701137053278667,1,42,231
alternative,0.1,LinearMMD_test,0.751930432103893,0.226046447996229,0,,232
alternative,0.1,CLF_test,1.04332842046849,0.14839810631384,0,,232
alternative,0.1,CP_test,1.05949614816326,0.855313058737488,0,,232
alternative,0.1,debiased_test,-0.603908899667594,0.727047894220385,0,,232
alternative,0.1,bootstrap_MMD_test,,,1,,232
alternative,0.1,BlockMMD_test,0.277494627789787,0.390700165160735,0,42,232
alternative,0.1,LinearMMD_test,0.708976805903736,0.239169435152067,0,,233
alternative,0.1,CLF_test,-0.975835635327689,0.835427038797522,0,,233
alternative,0.1,CP_test,-0.0307072501129341,0.487751504568267,0,,233
alternative,0.1,debiased_test,0.650454186942751,0.257699442633142,0,,233
alternative,0.1,bootstrap_MMD_test,,,1,,233
alternative,0.1,BlockMMD_test,0.817977941775807,0.206684891397461,0,42,233
alternative,0.1,LinearMMD_test,-0.189011086303599,0.574957936103601,0,,234
alternative,0.1,CLF_test,0.786393161799951,0.215818594197921,0,,234
alternative,0.1,CP_test,-1.80924155229235,0.0352067423991353,1,,234
alternative,0.1,debiased_test,-0.799929189900112,0.788124087747808,0,,234
alternative,0.1,bootstrap_MMD_test,,,1,,234
alternative,0.1,BlockMMD_test,0.885331691212917,0.18798888116998,0,42,234
alternative,0.1,LinearMMD_test,-0.239108902460186,0.594489430594091,0,,235
alternative,0.1,CLF_test,0.0466339388532402,0.481402491076253,0,,235
alternative,0.1,CP_test,-1.5731301391859,0.0578443437301168,0,,235
alternative,0.1,debiased_test,-0.190079425841824,0.575376554019046,0,,235
alternative,0.1,bootstrap_MMD_test,,,0,,235
alternative,0.1,BlockMMD_test,-0.17530631125502,0.569580523549139,0,42,235
alternative,0.1,LinearMMD_test,-1.66955784767413,0.952496561918797,0,,236
alternative,0.1,CLF_test,2.16498286701798,0.0151944986802246,1,,236
alternative,0.1,CP_test,0.730046571497851,0.76731914098342,0,,236
alternative,0.1,debiased_test,-0.994503084362613,0.840010997724005,0,,236
alternative,0.1,bootstrap_MMD_test,,,1,,236
alternative,0.1,BlockMMD_test,0.262365847721107,0.396519700110339,0,42,236
alternative,0.1,LinearMMD_test,-0.756738145955758,0.775396621763812,0,,237
alternative,0.1,CLF_test,0.025638974340858,0.489772649624981,0,,237
alternative,0.1,CP_test,0.147565381698417,0.558657111332547,0,,237
alternative,0.1,debiased_test,-0.978445370780259,0.836072951144398,0,,237
alternative,0.1,bootstrap_MMD_test,,,1,,237
alternative,0.1,BlockMMD_test,1.23465543375088,0.108479384367505,0,42,237
alternative,0.1,LinearMMD_test,-0.9636564238725,0.832390895867789,0,,238
alternative,0.1,CLF_test,1.62061209075698,0.0525504287763522,0,,238
alternative,0.1,CP_test,-0.375718537091798,0.353563077666898,0,,238
alternative,0.1,debiased_test,1.58444198076062,0.0565465874734917,0,,238
alternative,0.1,bootstrap_MMD_test,,,1,,238
alternative,0.1,BlockMMD_test,0.129651024475515,0.448421266103836,0,42,238
alternative,0.1,LinearMMD_test,-0.482132182912056,0.685143975506486,0,,239
alternative,0.1,CLF_test,0.208760162577109,0.417317735870083,0,,239
alternative,0.1,CP_test,0.350907757342138,0.637171224203366,0,,239
alternative,0.1,debiased_test,-0.338722558402208,0.632590627460808,0,,239
alternative,0.1,bootstrap_MMD_test,,,1,,239
alternative,0.1,BlockMMD_test,2.5060169294267,0.00610498867650144,1,42,239
alternative,0.1,LinearMMD_test,-0.00735854189375232,0.502935606990557,0,,240
alternative,0.1,CLF_test,-0.755014360587481,0.774879817136756,0,,240
alternative,0.1,CP_test,0.507186633792987,0.69398806372636,0,,240
alternative,0.1,debiased_test,0.417177662964607,0.338274231090089,0,,240
alternative,0.1,bootstrap_MMD_test,,,1,,240
alternative,0.1,BlockMMD_test,-0.241187510692124,0.595295104877591,0,42,240
alternative,0.1,LinearMMD_test,-0.981055424697919,0.836717294788533,0,,241
alternative,0.1,CLF_test,0.0236122688816228,0.490580942864041,0,,241
alternative,0.1,CP_test,0.342642725787679,0.634066372424979,0,,241
alternative,0.1,debiased_test,1.20168390192273,0.114743010253968,0,,241
alternative,0.1,bootstrap_MMD_test,,,1,,241
alternative,0.1,BlockMMD_test,1.34092020662258,0.0899731804337284,0,42,241
alternative,0.1,LinearMMD_test,-0.2598287333473,0.602502057031733,0,,242
alternative,0.1,CLF_test,0.370580711237751,0.355474925456365,0,,242
alternative,0.1,CP_test,-1.24735023410793,0.106134552818053,0,,242
alternative,0.1,debiased_test,-0.077743582992113,0.530983987608742,0,,242
alternative,0.1,bootstrap_MMD_test,,,1,,242
alternative,0.1,BlockMMD_test,0.0509574425849882,0.479679716179982,0,42,242
alternative,0.1,LinearMMD_test,-0.676562742792588,0.750658287690671,0,,243
alternative,0.1,CLF_test,-0.0147986153368556,0.505903577868858,0,,243
alternative,0.1,CP_test,-0.303087969805656,0.380911410966456,0,,243
alternative,0.1,debiased_test,-0.0229656575651712,0.509161166493638,0,,243
alternative,0.1,bootstrap_MMD_test,,,1,,243
alternative,0.1,BlockMMD_test,0.906374009583156,0.18236896228993,0,42,243
alternative,0.1,LinearMMD_test,0.011405284590162,0.49545004840053,0,,244
alternative,0.1,CLF_test,0.311822072368885,0.377587874250814,0,,244
alternative,0.1,CP_test,-0.778165760369489,0.218235649582391,0,,244
alternative,0.1,debiased_test,-0.384457077632717,0.649680148495754,0,,244
alternative,0.1,bootstrap_MMD_test,,,1,,244
alternative,0.1,BlockMMD_test,-1.65762224317629,0.951303131402804,0,42,244
alternative,0.1,LinearMMD_test,0.282649725094861,0.388722679385148,0,,245
alternative,0.1,CLF_test,0.505793382452737,0.306500852290913,0,,245
alternative,0.1,CP_test,-0.200527692844585,0.420533951027516,0,,245
alternative,0.1,debiased_test,-1.36250974551537,0.913481464657242,0,,245
alternative,0.1,bootstrap_MMD_test,,,1,,245
alternative,0.1,BlockMMD_test,3.45345410764172,0.000276728232487811,1,42,245
alternative,0.1,LinearMMD_test,-1.37174741329477,0.914928958576199,0,,246
alternative,0.1,CLF_test,0.197363986173344,0.421771355081268,0,,246
alternative,0.1,CP_test,0.196790388485188,0.578004213538697,0,,246
alternative,0.1,debiased_test,-0.445395743224089,0.67198310604093,0,,246
alternative,0.1,bootstrap_MMD_test,,,1,,246
alternative,0.1,BlockMMD_test,0.345181513458873,0.364978957883163,0,42,246
alternative,0.1,LinearMMD_test,-0.931118179795395,0.824103782229834,0,,247
alternative,0.1,CLF_test,-0.265699758429391,0.60476477527843,0,,247
alternative,0.1,CP_test,-0.515293151058406,0.303174092102255,0,,247
alternative,0.1,debiased_test,-0.969246739387579,0.833788951978489,0,,247
alternative,0.1,bootstrap_MMD_test,,,1,,247
alternative,0.1,BlockMMD_test,1.66201953816769,0.0482544285174062,1,42,247
alternative,0.1,LinearMMD_test,-0.0293965636720835,0.511725843292861,0,,248
alternative,0.1,CLF_test,-0.175048124065977,0.569479090111548,0,,248
alternative,0.1,CP_test,0.791357695429333,0.785632355374243,0,,248
alternative,0.1,debiased_test,-0.934420792604935,0.824956561841148,0,,248
alternative,0.1,bootstrap_MMD_test,,,1,,248
alternative,0.1,BlockMMD_test,0.787505301549166,0.215493063085282,0,42,248
alternative,0.1,LinearMMD_test,1.34629620545776,0.0891035045486098,0,,249
alternative,0.1,CLF_test,1.38827323038337,0.0825269302517578,0,,249
alternative,0.1,CP_test,-0.895262463237575,0.185323400531425,0,,249
alternative,0.1,debiased_test,-0.0209938025711449,0.508374700290298,0,,249
